name,year,properties,nonCurrentLiabilities,currentLiabbilities,equities,fullPrice,priceNextYear
PWRMEDIA,2017,74142,659,9388,148860,9377600.0,25500.0
BBICAPNFI,2005,12126,520,1723,30845,9262800.0,6026400.0
BBICAPNFI,2006,12720,624,1914,37316,6026400.0,4073400.0
BBICAPNFI,2007,16086,610,2677,41013,4073400.0,618163200.0
BBICAPNFI,2008,24380,865,9160,48498,618163200.0,1168500.0
BBICAPNFI,2009,23851,1089,4068,69283,1168500.0,1159200.0
BBICAPNFI,2010,32046,1038,5461,80418,1159200.0,857700.0
BBICAPNFI,2011,35340,817,11266,94012,857700.0,140200.0
BBICAPNFI,2012,41583,738,13688,106601,140200.0,119939300.0
BBICAPNFI,2013,62308,673,14845,119491,119939300.0,911300.0
BBICAPNFI,2014,68630,687,10513,119065,911300.0,2932000.0
BBICAPNFI,2015,68095,661,7154,130446,2932000.0,313200.0
BBICAPNFI,2016,74044,751,10353,143526,313200.0,9377600.0
BBICAPNFI,2017,74142,659,9388,148860,9377600.0,25500.0
SKYLINE,2005,12126,520,1723,30845,9262800.0,6026400.0
SKYLINE,2006,12720,624,1914,37316,6026400.0,4073400.0
SKYLINE,2007,16086,610,2677,41013,4073400.0,618163200.0
SKYLINE,2008,24380,865,9160,48498,618163200.0,1168500.0
SKYLINE,2009,23851,1089,4068,69283,1168500.0,1159200.0
SKYLINE,2010,32046,1038,5461,80418,1159200.0,857700.0
SKYLINE,2011,35340,817,11266,94012,857700.0,140200.0
SKYLINE,2012,41583,738,13688,106601,140200.0,119939300.0
SKYLINE,2013,62308,673,14845,119491,119939300.0,911300.0
SKYLINE,2014,68630,687,10513,119065,911300.0,2932000.0
SKYLINE,2015,68095,661,7154,130446,2932000.0,313200.0
SKYLINE,2016,74044,751,10353,143526,313200.0,9377600.0
SKYLINE,2017,74142,659,9388,148860,9377600.0,25500.0
CPENERGIA,2005,12126,520,1723,30845,9262800.0,6026400.0
CPENERGIA,2006,12720,624,1914,37316,6026400.0,4073400.0
CPENERGIA,2007,16086,610,2677,41013,4073400.0,618163200.0
CPENERGIA,2008,24380,865,9160,48498,618163200.0,1168500.0
CPENERGIA,2009,23851,1089,4068,69283,1168500.0,1159200.0
CPENERGIA,2010,32046,1038,5461,80418,1159200.0,857700.0
CPENERGIA,2011,35340,817,11266,94012,857700.0,140200.0
CPENERGIA,2012,41583,738,13688,106601,140200.0,119939300.0
CPENERGIA,2013,62308,673,14845,119491,119939300.0,911300.0
CPENERGIA,2014,68630,687,10513,119065,911300.0,2932000.0
CPENERGIA,2015,68095,661,7154,130446,2932000.0,313200.0
CPENERGIA,2016,74044,751,10353,143526,313200.0,9377600.0
CPENERGIA,2017,74142,659,9388,148860,9377600.0,25500.0
WASKO,2005,12126,520,1723,30845,9262800.0,6026400.0
WASKO,2006,12720,624,1914,37316,6026400.0,4073400.0
WASKO,2007,16086,610,2677,41013,4073400.0,618163200.0
WASKO,2008,24380,865,9160,48498,618163200.0,1168500.0
WASKO,2009,23851,1089,4068,69283,1168500.0,1159200.0
WASKO,2010,32046,1038,5461,80418,1159200.0,857700.0
WASKO,2011,35340,817,11266,94012,857700.0,140200.0
WASKO,2012,41583,738,13688,106601,140200.0,119939300.0
WASKO,2013,62308,673,14845,119491,119939300.0,911300.0
WASKO,2014,68630,687,10513,119065,911300.0,2932000.0
WASKO,2015,68095,661,7154,130446,2932000.0,313200.0
WASKO,2016,74044,751,10353,143526,313200.0,9377600.0
WASKO,2017,74142,659,9388,148860,9377600.0,25500.0
K2INTERNT,2005,12126,520,1723,30845,9262800.0,6026400.0
K2INTERNT,2006,12720,624,1914,37316,6026400.0,4073400.0
K2INTERNT,2007,16086,610,2677,41013,4073400.0,618163200.0
K2INTERNT,2008,24380,865,9160,48498,618163200.0,1168500.0
K2INTERNT,2009,23851,1089,4068,69283,1168500.0,1159200.0
K2INTERNT,2010,32046,1038,5461,80418,1159200.0,857700.0
K2INTERNT,2011,35340,817,11266,94012,857700.0,140200.0
K2INTERNT,2012,41583,738,13688,106601,140200.0,119939300.0
K2INTERNT,2013,62308,673,14845,119491,119939300.0,911300.0
K2INTERNT,2014,68630,687,10513,119065,911300.0,2932000.0
K2INTERNT,2015,68095,661,7154,130446,2932000.0,313200.0
K2INTERNT,2016,74044,751,10353,143526,313200.0,9377600.0
K2INTERNT,2017,74142,659,9388,148860,9377600.0,25500.0
PRONOX,2005,12126,520,1723,30845,9262800.0,6026400.0
PRONOX,2006,12720,624,1914,37316,6026400.0,4073400.0
PRONOX,2007,16086,610,2677,41013,4073400.0,618163200.0
PRONOX,2008,24380,865,9160,48498,618163200.0,1168500.0
PRONOX,2009,23851,1089,4068,69283,1168500.0,1159200.0
PRONOX,2010,32046,1038,5461,80418,1159200.0,857700.0
PRONOX,2011,35340,817,11266,94012,857700.0,140200.0
PRONOX,2012,41583,738,13688,106601,140200.0,119939300.0
PRONOX,2013,62308,673,14845,119491,119939300.0,911300.0
PRONOX,2014,68630,687,10513,119065,911300.0,2932000.0
PRONOX,2015,68095,661,7154,130446,2932000.0,313200.0
PRONOX,2016,74044,751,10353,143526,313200.0,9377600.0
PRONOX,2017,74142,659,9388,148860,9377600.0,25500.0
PETROLINV,2005,12126,520,1723,30845,9262800.0,6026400.0
PETROLINV,2006,12720,624,1914,37316,6026400.0,4073400.0
PETROLINV,2007,16086,610,2677,41013,4073400.0,618163200.0
PETROLINV,2008,24380,865,9160,48498,618163200.0,1168500.0
PETROLINV,2009,23851,1089,4068,69283,1168500.0,1159200.0
PETROLINV,2010,32046,1038,5461,80418,1159200.0,857700.0
PETROLINV,2011,35340,817,11266,94012,857700.0,140200.0
PETROLINV,2012,41583,738,13688,106601,140200.0,119939300.0
PETROLINV,2013,62308,673,14845,119491,119939300.0,911300.0
PETROLINV,2014,68630,687,10513,119065,911300.0,2932000.0
PETROLINV,2015,68095,661,7154,130446,2932000.0,313200.0
PETROLINV,2016,74044,751,10353,143526,313200.0,9377600.0
PETROLINV,2017,74142,659,9388,148860,9377600.0,25500.0
TRAVELPL,2005,12126,520,1723,30845,9262800.0,6026400.0
TRAVELPL,2006,12720,624,1914,37316,6026400.0,4073400.0
TRAVELPL,2007,16086,610,2677,41013,4073400.0,618163200.0
TRAVELPL,2008,24380,865,9160,48498,618163200.0,1168500.0
TRAVELPL,2009,23851,1089,4068,69283,1168500.0,1159200.0
TRAVELPL,2010,32046,1038,5461,80418,1159200.0,857700.0
TRAVELPL,2011,35340,817,11266,94012,857700.0,140200.0
TRAVELPL,2012,41583,738,13688,106601,140200.0,119939300.0
TRAVELPL,2013,62308,673,14845,119491,119939300.0,911300.0
TRAVELPL,2014,68630,687,10513,119065,911300.0,2932000.0
TRAVELPL,2015,68095,661,7154,130446,2932000.0,313200.0
TRAVELPL,2016,74044,751,10353,143526,313200.0,9377600.0
TRAVELPL,2017,74142,659,9388,148860,9377600.0,25500.0
HBPOLSKA,2005,12126,520,1723,30845,9262800.0,6026400.0
HBPOLSKA,2006,12720,624,1914,37316,6026400.0,4073400.0
HBPOLSKA,2007,16086,610,2677,41013,4073400.0,618163200.0
HBPOLSKA,2008,24380,865,9160,48498,618163200.0,1168500.0
HBPOLSKA,2009,23851,1089,4068,69283,1168500.0,1159200.0
HBPOLSKA,2010,32046,1038,5461,80418,1159200.0,857700.0
HBPOLSKA,2011,35340,817,11266,94012,857700.0,140200.0
HBPOLSKA,2012,41583,738,13688,106601,140200.0,119939300.0
HBPOLSKA,2013,62308,673,14845,119491,119939300.0,911300.0
HBPOLSKA,2014,68630,687,10513,119065,911300.0,2932000.0
HBPOLSKA,2015,68095,661,7154,130446,2932000.0,313200.0
HBPOLSKA,2016,74044,751,10353,143526,313200.0,9377600.0
HBPOLSKA,2017,74142,659,9388,148860,9377600.0,25500.0
SYGNITY,2005,12126,520,1723,30845,9262800.0,6026400.0
SYGNITY,2006,12720,624,1914,37316,6026400.0,4073400.0
SYGNITY,2007,16086,610,2677,41013,4073400.0,618163200.0
SYGNITY,2008,24380,865,9160,48498,618163200.0,1168500.0
SYGNITY,2009,23851,1089,4068,69283,1168500.0,1159200.0
SYGNITY,2010,32046,1038,5461,80418,1159200.0,857700.0
SYGNITY,2011,35340,817,11266,94012,857700.0,140200.0
SYGNITY,2012,41583,738,13688,106601,140200.0,119939300.0
SYGNITY,2013,62308,673,14845,119491,119939300.0,911300.0
SYGNITY,2014,68630,687,10513,119065,911300.0,2932000.0
SYGNITY,2015,68095,661,7154,130446,2932000.0,313200.0
SYGNITY,2016,74044,751,10353,143526,313200.0,9377600.0
SYGNITY,2017,74142,659,9388,148860,9377600.0,25500.0
BBIZENNFI,2005,12126,520,1723,30845,9262800.0,6026400.0
BBIZENNFI,2006,12720,624,1914,37316,6026400.0,4073400.0
BBIZENNFI,2007,16086,610,2677,41013,4073400.0,618163200.0
BBIZENNFI,2008,24380,865,9160,48498,618163200.0,1168500.0
BBIZENNFI,2009,23851,1089,4068,69283,1168500.0,1159200.0
BBIZENNFI,2010,32046,1038,5461,80418,1159200.0,857700.0
BBIZENNFI,2011,35340,817,11266,94012,857700.0,140200.0
BBIZENNFI,2012,41583,738,13688,106601,140200.0,119939300.0
BBIZENNFI,2013,62308,673,14845,119491,119939300.0,911300.0
BBIZENNFI,2014,68630,687,10513,119065,911300.0,2932000.0
BBIZENNFI,2015,68095,661,7154,130446,2932000.0,313200.0
BBIZENNFI,2016,74044,751,10353,143526,313200.0,9377600.0
BBIZENNFI,2017,74142,659,9388,148860,9377600.0,25500.0
TSCAPITAL,2005,12126,520,1723,30845,9262800.0,6026400.0
TSCAPITAL,2006,12720,624,1914,37316,6026400.0,4073400.0
TSCAPITAL,2007,16086,610,2677,41013,4073400.0,618163200.0
TSCAPITAL,2008,24380,865,9160,48498,618163200.0,1168500.0
TSCAPITAL,2009,23851,1089,4068,69283,1168500.0,1159200.0
TSCAPITAL,2010,32046,1038,5461,80418,1159200.0,857700.0
TSCAPITAL,2011,35340,817,11266,94012,857700.0,140200.0
TSCAPITAL,2012,41583,738,13688,106601,140200.0,119939300.0
TSCAPITAL,2013,62308,673,14845,119491,119939300.0,911300.0
TSCAPITAL,2014,68630,687,10513,119065,911300.0,2932000.0
TSCAPITAL,2015,68095,661,7154,130446,2932000.0,313200.0
TSCAPITAL,2016,74044,751,10353,143526,313200.0,9377600.0
TSCAPITAL,2017,74142,659,9388,148860,9377600.0,25500.0
POLJADLO,2005,12126,520,1723,30845,9262800.0,6026400.0
POLJADLO,2006,12720,624,1914,37316,6026400.0,4073400.0
POLJADLO,2007,16086,610,2677,41013,4073400.0,618163200.0
POLJADLO,2008,24380,865,9160,48498,618163200.0,1168500.0
POLJADLO,2009,23851,1089,4068,69283,1168500.0,1159200.0
POLJADLO,2010,32046,1038,5461,80418,1159200.0,857700.0
POLJADLO,2011,35340,817,11266,94012,857700.0,140200.0
POLJADLO,2012,41583,738,13688,106601,140200.0,119939300.0
POLJADLO,2013,62308,673,14845,119491,119939300.0,911300.0
POLJADLO,2014,68630,687,10513,119065,911300.0,2932000.0
POLJADLO,2015,68095,661,7154,130446,2932000.0,313200.0
POLJADLO,2016,74044,751,10353,143526,313200.0,9377600.0
POLJADLO,2017,74142,659,9388,148860,9377600.0,25500.0
CITYINTER,2005,12126,520,1723,30845,9262800.0,6026400.0
CITYINTER,2006,12720,624,1914,37316,6026400.0,4073400.0
CITYINTER,2007,16086,610,2677,41013,4073400.0,618163200.0
CITYINTER,2008,24380,865,9160,48498,618163200.0,1168500.0
CITYINTER,2009,23851,1089,4068,69283,1168500.0,1159200.0
CITYINTER,2010,32046,1038,5461,80418,1159200.0,857700.0
CITYINTER,2011,35340,817,11266,94012,857700.0,140200.0
CITYINTER,2012,41583,738,13688,106601,140200.0,119939300.0
CITYINTER,2013,62308,673,14845,119491,119939300.0,911300.0
CITYINTER,2014,68630,687,10513,119065,911300.0,2932000.0
CITYINTER,2015,68095,661,7154,130446,2932000.0,313200.0
CITYINTER,2016,74044,751,10353,143526,313200.0,9377600.0
CITYINTER,2017,74142,659,9388,148860,9377600.0,25500.0
POLREST,2005,12126,520,1723,30845,9262800.0,6026400.0
POLREST,2006,12720,624,1914,37316,6026400.0,4073400.0
POLREST,2007,16086,610,2677,41013,4073400.0,618163200.0
POLREST,2008,24380,865,9160,48498,618163200.0,1168500.0
POLREST,2009,23851,1089,4068,69283,1168500.0,1159200.0
POLREST,2010,32046,1038,5461,80418,1159200.0,857700.0
POLREST,2011,35340,817,11266,94012,857700.0,140200.0
POLREST,2012,41583,738,13688,106601,140200.0,119939300.0
POLREST,2013,62308,673,14845,119491,119939300.0,911300.0
POLREST,2014,68630,687,10513,119065,911300.0,2932000.0
POLREST,2015,68095,661,7154,130446,2932000.0,313200.0
POLREST,2016,74044,751,10353,143526,313200.0,9377600.0
POLREST,2017,74142,659,9388,148860,9377600.0,25500.0
SKYEUROPE,2005,12126,520,1723,30845,9262800.0,6026400.0
SKYEUROPE,2006,12720,624,1914,37316,6026400.0,4073400.0
SKYEUROPE,2007,16086,610,2677,41013,4073400.0,618163200.0
SKYEUROPE,2008,24380,865,9160,48498,618163200.0,1168500.0
SKYEUROPE,2009,23851,1089,4068,69283,1168500.0,1159200.0
SKYEUROPE,2010,32046,1038,5461,80418,1159200.0,857700.0
SKYEUROPE,2011,35340,817,11266,94012,857700.0,140200.0
SKYEUROPE,2012,41583,738,13688,106601,140200.0,119939300.0
SKYEUROPE,2013,62308,673,14845,119491,119939300.0,911300.0
SKYEUROPE,2014,68630,687,10513,119065,911300.0,2932000.0
SKYEUROPE,2015,68095,661,7154,130446,2932000.0,313200.0
SKYEUROPE,2016,74044,751,10353,143526,313200.0,9377600.0
SKYEUROPE,2017,74142,659,9388,148860,9377600.0,25500.0
ZNTKLAPY,2005,12126,520,1723,30845,9262800.0,6026400.0
ZNTKLAPY,2006,12720,624,1914,37316,6026400.0,4073400.0
ZNTKLAPY,2007,16086,610,2677,41013,4073400.0,618163200.0
ZNTKLAPY,2008,24380,865,9160,48498,618163200.0,1168500.0
ZNTKLAPY,2009,23851,1089,4068,69283,1168500.0,1159200.0
ZNTKLAPY,2010,32046,1038,5461,80418,1159200.0,857700.0
ZNTKLAPY,2011,35340,817,11266,94012,857700.0,140200.0
ZNTKLAPY,2012,41583,738,13688,106601,140200.0,119939300.0
ZNTKLAPY,2013,62308,673,14845,119491,119939300.0,911300.0
ZNTKLAPY,2014,68630,687,10513,119065,911300.0,2932000.0
ZNTKLAPY,2015,68095,661,7154,130446,2932000.0,313200.0
ZNTKLAPY,2016,74044,751,10353,143526,313200.0,9377600.0
ZNTKLAPY,2017,74142,659,9388,148860,9377600.0,25500.0
MONNARI,2005,12126,520,1723,30845,9262800.0,6026400.0
MONNARI,2006,12720,624,1914,37316,6026400.0,4073400.0
MONNARI,2007,16086,610,2677,41013,4073400.0,618163200.0
MONNARI,2008,24380,865,9160,48498,618163200.0,1168500.0
MONNARI,2009,23851,1089,4068,69283,1168500.0,1159200.0
MONNARI,2010,32046,1038,5461,80418,1159200.0,857700.0
MONNARI,2011,35340,817,11266,94012,857700.0,140200.0
MONNARI,2012,41583,738,13688,106601,140200.0,119939300.0
MONNARI,2013,62308,673,14845,119491,119939300.0,911300.0
MONNARI,2014,68630,687,10513,119065,911300.0,2932000.0
MONNARI,2015,68095,661,7154,130446,2932000.0,313200.0
MONNARI,2016,74044,751,10353,143526,313200.0,9377600.0
MONNARI,2017,74142,659,9388,148860,9377600.0,25500.0
BALTONA,2005,12126,520,1723,30845,9262800.0,6026400.0
BALTONA,2006,12720,624,1914,37316,6026400.0,4073400.0
BALTONA,2007,16086,610,2677,41013,4073400.0,618163200.0
BALTONA,2008,24380,865,9160,48498,618163200.0,1168500.0
BALTONA,2009,23851,1089,4068,69283,1168500.0,1159200.0
BALTONA,2010,32046,1038,5461,80418,1159200.0,857700.0
BALTONA,2011,35340,817,11266,94012,857700.0,140200.0
BALTONA,2012,41583,738,13688,106601,140200.0,119939300.0
BALTONA,2013,62308,673,14845,119491,119939300.0,911300.0
BALTONA,2014,68630,687,10513,119065,911300.0,2932000.0
BALTONA,2015,68095,661,7154,130446,2932000.0,313200.0
BALTONA,2016,74044,751,10353,143526,313200.0,9377600.0
BALTONA,2017,74142,659,9388,148860,9377600.0,25500.0
GRAVITON,2005,12126,520,1723,30845,9262800.0,6026400.0
GRAVITON,2006,12720,624,1914,37316,6026400.0,4073400.0
GRAVITON,2007,16086,610,2677,41013,4073400.0,618163200.0
GRAVITON,2008,24380,865,9160,48498,618163200.0,1168500.0
GRAVITON,2009,23851,1089,4068,69283,1168500.0,1159200.0
GRAVITON,2010,32046,1038,5461,80418,1159200.0,857700.0
GRAVITON,2011,35340,817,11266,94012,857700.0,140200.0
GRAVITON,2012,41583,738,13688,106601,140200.0,119939300.0
GRAVITON,2013,62308,673,14845,119491,119939300.0,911300.0
GRAVITON,2014,68630,687,10513,119065,911300.0,2932000.0
GRAVITON,2015,68095,661,7154,130446,2932000.0,313200.0
GRAVITON,2016,74044,751,10353,143526,313200.0,9377600.0
GRAVITON,2017,74142,659,9388,148860,9377600.0,25500.0
GORENJE,2005,12126,520,1723,30845,9262800.0,6026400.0
GORENJE,2006,12720,624,1914,37316,6026400.0,4073400.0
GORENJE,2007,16086,610,2677,41013,4073400.0,618163200.0
GORENJE,2008,24380,865,9160,48498,618163200.0,1168500.0
GORENJE,2009,23851,1089,4068,69283,1168500.0,1159200.0
GORENJE,2010,32046,1038,5461,80418,1159200.0,857700.0
GORENJE,2011,35340,817,11266,94012,857700.0,140200.0
GORENJE,2012,41583,738,13688,106601,140200.0,119939300.0
GORENJE,2013,62308,673,14845,119491,119939300.0,911300.0
GORENJE,2014,68630,687,10513,119065,911300.0,2932000.0
GORENJE,2015,68095,661,7154,130446,2932000.0,313200.0
GORENJE,2016,74044,751,10353,143526,313200.0,9377600.0
GORENJE,2017,74142,659,9388,148860,9377600.0,25500.0
KRVITAMIN,2005,12126,520,1723,30845,9262800.0,6026400.0
KRVITAMIN,2006,12720,624,1914,37316,6026400.0,4073400.0
KRVITAMIN,2007,16086,610,2677,41013,4073400.0,618163200.0
KRVITAMIN,2008,24380,865,9160,48498,618163200.0,1168500.0
KRVITAMIN,2009,23851,1089,4068,69283,1168500.0,1159200.0
KRVITAMIN,2010,32046,1038,5461,80418,1159200.0,857700.0
KRVITAMIN,2011,35340,817,11266,94012,857700.0,140200.0
KRVITAMIN,2012,41583,738,13688,106601,140200.0,119939300.0
KRVITAMIN,2013,62308,673,14845,119491,119939300.0,911300.0
KRVITAMIN,2014,68630,687,10513,119065,911300.0,2932000.0
KRVITAMIN,2015,68095,661,7154,130446,2932000.0,313200.0
KRVITAMIN,2016,74044,751,10353,143526,313200.0,9377600.0
KRVITAMIN,2017,74142,659,9388,148860,9377600.0,25500.0
MASTERPHA,2005,12126,520,1723,30845,9262800.0,6026400.0
MASTERPHA,2006,12720,624,1914,37316,6026400.0,4073400.0
MASTERPHA,2007,16086,610,2677,41013,4073400.0,618163200.0
MASTERPHA,2008,24380,865,9160,48498,618163200.0,1168500.0
MASTERPHA,2009,23851,1089,4068,69283,1168500.0,1159200.0
MASTERPHA,2010,32046,1038,5461,80418,1159200.0,857700.0
MASTERPHA,2011,35340,817,11266,94012,857700.0,140200.0
MASTERPHA,2012,41583,738,13688,106601,140200.0,119939300.0
MASTERPHA,2013,62308,673,14845,119491,119939300.0,911300.0
MASTERPHA,2014,68630,687,10513,119065,911300.0,2932000.0
MASTERPHA,2015,68095,661,7154,130446,2932000.0,313200.0
MASTERPHA,2016,74044,751,10353,143526,313200.0,9377600.0
MASTERPHA,2017,74142,659,9388,148860,9377600.0,25500.0
PLAYWAY,2005,12126,520,1723,30845,9262800.0,6026400.0
PLAYWAY,2006,12720,624,1914,37316,6026400.0,4073400.0
PLAYWAY,2007,16086,610,2677,41013,4073400.0,618163200.0
PLAYWAY,2008,24380,865,9160,48498,618163200.0,1168500.0
PLAYWAY,2009,23851,1089,4068,69283,1168500.0,1159200.0
PLAYWAY,2010,32046,1038,5461,80418,1159200.0,857700.0
PLAYWAY,2011,35340,817,11266,94012,857700.0,140200.0
PLAYWAY,2012,41583,738,13688,106601,140200.0,119939300.0
PLAYWAY,2013,62308,673,14845,119491,119939300.0,911300.0
PLAYWAY,2014,68630,687,10513,119065,911300.0,2932000.0
PLAYWAY,2015,68095,661,7154,130446,2932000.0,313200.0
PLAYWAY,2016,74044,751,10353,143526,313200.0,9377600.0
PLAYWAY,2017,74142,659,9388,148860,9377600.0,25500.0
MOBRUK,2005,12126,520,1723,30845,9262800.0,6026400.0
MOBRUK,2006,12720,624,1914,37316,6026400.0,4073400.0
MOBRUK,2007,16086,610,2677,41013,4073400.0,618163200.0
MOBRUK,2008,24380,865,9160,48498,618163200.0,1168500.0
MOBRUK,2009,23851,1089,4068,69283,1168500.0,1159200.0
MOBRUK,2010,32046,1038,5461,80418,1159200.0,857700.0
MOBRUK,2011,35340,817,11266,94012,857700.0,140200.0
MOBRUK,2012,41583,738,13688,106601,140200.0,119939300.0
MOBRUK,2013,62308,673,14845,119491,119939300.0,911300.0
MOBRUK,2014,68630,687,10513,119065,911300.0,2932000.0
MOBRUK,2015,68095,661,7154,130446,2932000.0,313200.0
MOBRUK,2016,74044,751,10353,143526,313200.0,9377600.0
MOBRUK,2017,74142,659,9388,148860,9377600.0,25500.0
EUROHOLD,2005,12126,520,1723,30845,9262800.0,6026400.0
EUROHOLD,2006,12720,624,1914,37316,6026400.0,4073400.0
EUROHOLD,2007,16086,610,2677,41013,4073400.0,618163200.0
EUROHOLD,2008,24380,865,9160,48498,618163200.0,1168500.0
EUROHOLD,2009,23851,1089,4068,69283,1168500.0,1159200.0
EUROHOLD,2010,32046,1038,5461,80418,1159200.0,857700.0
EUROHOLD,2011,35340,817,11266,94012,857700.0,140200.0
EUROHOLD,2012,41583,738,13688,106601,140200.0,119939300.0
EUROHOLD,2013,62308,673,14845,119491,119939300.0,911300.0
EUROHOLD,2014,68630,687,10513,119065,911300.0,2932000.0
EUROHOLD,2015,68095,661,7154,130446,2932000.0,313200.0
EUROHOLD,2016,74044,751,10353,143526,313200.0,9377600.0
EUROHOLD,2017,74142,659,9388,148860,9377600.0,25500.0
TSGAMES,2005,12126,520,1723,30845,9262800.0,6026400.0
TSGAMES,2006,12720,624,1914,37316,6026400.0,4073400.0
TSGAMES,2007,16086,610,2677,41013,4073400.0,618163200.0
TSGAMES,2008,24380,865,9160,48498,618163200.0,1168500.0
TSGAMES,2009,23851,1089,4068,69283,1168500.0,1159200.0
TSGAMES,2010,32046,1038,5461,80418,1159200.0,857700.0
TSGAMES,2011,35340,817,11266,94012,857700.0,140200.0
TSGAMES,2012,41583,738,13688,106601,140200.0,119939300.0
TSGAMES,2013,62308,673,14845,119491,119939300.0,911300.0
TSGAMES,2014,68630,687,10513,119065,911300.0,2932000.0
TSGAMES,2015,68095,661,7154,130446,2932000.0,313200.0
TSGAMES,2016,74044,751,10353,143526,313200.0,9377600.0
TSGAMES,2017,74142,659,9388,148860,9377600.0,25500.0
SUNEX,2005,12126,520,1723,30845,9262800.0,6026400.0
SUNEX,2006,12720,624,1914,37316,6026400.0,4073400.0
SUNEX,2007,16086,610,2677,41013,4073400.0,618163200.0
SUNEX,2008,24380,865,9160,48498,618163200.0,1168500.0
SUNEX,2009,23851,1089,4068,69283,1168500.0,1159200.0
SUNEX,2010,32046,1038,5461,80418,1159200.0,857700.0
SUNEX,2011,35340,817,11266,94012,857700.0,140200.0
SUNEX,2012,41583,738,13688,106601,140200.0,119939300.0
SUNEX,2013,62308,673,14845,119491,119939300.0,911300.0
SUNEX,2014,68630,687,10513,119065,911300.0,2932000.0
SUNEX,2015,68095,661,7154,130446,2932000.0,313200.0
SUNEX,2016,74044,751,10353,143526,313200.0,9377600.0
SUNEX,2017,74142,659,9388,148860,9377600.0,25500.0
CFI,2005,12126,520,1723,30845,9262800.0,6026400.0
CFI,2006,12720,624,1914,37316,6026400.0,4073400.0
CFI,2007,16086,610,2677,41013,4073400.0,618163200.0
CFI,2008,24380,865,9160,48498,618163200.0,1168500.0
CFI,2009,23851,1089,4068,69283,1168500.0,1159200.0
CFI,2010,32046,1038,5461,80418,1159200.0,857700.0
CFI,2011,35340,817,11266,94012,857700.0,140200.0
CFI,2012,41583,738,13688,106601,140200.0,119939300.0
CFI,2013,62308,673,14845,119491,119939300.0,911300.0
CFI,2014,68630,687,10513,119065,911300.0,2932000.0
